121	3
202.9848	198.6471	93.7415	
202.3872	199.3643	94.1001	
201.7896	200.0814	94.4587	
201.1920	200.7985	94.8172	
200.5944	201.5157	95.1758	
199.9967	202.2328	95.5344	
199.3991	202.9500	95.8929	
198.8015	203.6671	96.2515	
198.2039	204.3842	96.6101	
197.6063	205.1014	96.9686	
197.0087	205.8185	97.3272	
202.9848	198.1999	94.6360	
202.3872	198.9171	94.9945	
201.7896	199.6342	95.3531	
201.1920	200.3513	95.7117	
200.5944	201.0685	96.0702	
199.9967	201.7856	96.4288	
199.3991	202.5027	96.7874	
198.8015	203.2199	97.1459	
198.2039	203.9370	97.5045	
197.6063	204.6541	97.8631	
197.0087	205.3713	98.2216	
202.9848	197.7527	95.5304	
202.3872	198.4698	95.8890	
201.7896	199.1870	96.2475	
201.1920	199.9041	96.6061	
200.5944	200.6213	96.9647	
199.9967	201.3384	97.3232	
199.3991	202.0555	97.6818	
198.8015	202.7727	98.0404	
198.2039	203.4898	98.3989	
197.6063	204.2069	98.7575	
197.0087	204.9241	99.1161	
202.9848	197.3055	96.4248	
202.3872	198.0226	96.7834	
201.7896	198.7398	97.1419	
201.1920	199.4569	97.5005	
200.5944	200.1740	97.8591	
199.9967	200.8912	98.2177	
199.3991	201.6083	98.5762	
198.8015	202.3255	98.9348	
198.2039	203.0426	99.2934	
197.6063	203.7597	99.6519	
197.0087	204.4769	100.0105	
202.9848	196.8583	97.3192	
202.3872	197.5754	97.6778	
201.7896	198.2926	98.0364	
201.1920	199.0097	98.3949	
200.5944	199.7268	98.7535	
199.9967	200.4440	99.1121	
199.3991	201.1611	99.4706	
198.8015	201.8783	99.8292	
198.2039	202.5954	100.1878	
197.6063	203.3125	100.5464	
197.0087	204.0296	100.9049	
202.9848	196.4111	98.2137	
202.3872	197.1282	98.5722	
201.7896	197.8453	98.9308	
201.1920	198.5625	99.2894	
200.5944	199.2796	99.6479	
199.9967	199.9967	100.0065	
199.3991	200.7139	100.3651	
198.8015	201.4310	100.7236	
198.2039	202.1482	101.0822	
197.6063	202.8653	101.4408	
197.0087	203.5824	101.7993	
202.9848	195.9639	99.1081	
202.3872	196.6810	99.4667	
201.7896	197.3981	99.8252	
201.1920	198.1152	100.1838	
200.5944	198.8324	100.5424	
199.9967	199.5495	100.9009	
199.3991	200.2667	101.2595	
198.8015	200.9838	101.6181	
198.2039	201.7009	101.9766	
197.6063	202.4181	102.3352	
197.0087	203.1352	102.6938	
202.9848	195.5166	100.0025	
202.3872	196.2338	100.3611	
201.7896	196.9509	100.7197	
201.1920	197.6680	101.0782	
200.5944	198.3852	101.4368	
199.9967	199.1023	101.7954	
199.3991	199.8195	102.1539	
198.8015	200.5366	102.5125	
198.2039	201.2537	102.8711	
197.6063	201.9709	103.2296	
197.0087	202.6880	103.5882	
202.9848	195.0694	100.8969	
202.3872	195.7866	101.2555	
201.7896	196.5037	101.6141	
201.1920	197.2208	101.9726	
200.5944	197.9380	102.3312	
199.9967	198.6551	102.6898	
199.3991	199.3722	103.0484	
198.8015	200.0894	103.4069	
198.2039	200.8065	103.7655	
197.6063	201.5237	104.1241	
197.0087	202.2408	104.4826	
202.9848	194.6222	101.7914	
202.3872	195.3394	102.1499	
201.7896	196.0565	102.5085	
201.1920	196.7736	102.8671	
200.5944	197.4908	103.2256	
199.9967	198.2079	103.5842	
199.3991	198.9250	103.9428	
198.8015	199.6422	104.3014	
198.2039	200.3593	104.6599	
197.6063	201.0764	105.0185	
197.0087	201.7936	105.3771	
202.9848	194.1750	102.6858	
202.3872	194.8921	103.0444	
201.7896	195.6093	103.4029	
201.1920	196.3264	103.7615	
200.5944	197.0435	104.1201	
199.9967	197.7607	104.4786	
199.3991	198.4778	104.8372	
198.8015	199.1950	105.1958	
198.2039	199.9121	105.5544	
197.6063	200.6292	105.9129	
197.0087	201.3464	106.2715	
