7525	3
0.0000	-49.0000	200.0000	inf
-9.0000	-48.0000	200.0000	inf
-8.0000	-48.0000	200.0000	inf
-7.0000	-48.0000	200.0000	inf
-6.0000	-48.0000	200.0000	inf
-5.0000	-48.0000	200.0000	inf
-4.0000	-48.0000	200.0000	inf
-3.0000	-48.0000	200.0000	inf
-2.0000	-48.0000	200.0000	inf
-1.0000	-48.0000	200.0000	inf
0.0000	-48.0000	200.0000	inf
1.0000	-48.0000	200.0000	inf
2.0000	-48.0000	200.0000	inf
3.0000	-48.0000	200.0000	inf
4.0000	-48.0000	200.0000	inf
5.0000	-48.0000	200.0000	inf
6.0000	-48.0000	200.0000	inf
7.0000	-48.0000	200.0000	inf
8.0000	-48.0000	200.0000	inf
9.0000	-48.0000	200.0000	inf
-13.0000	-47.0000	200.0000	inf
-12.0000	-47.0000	200.0000	inf
-11.0000	-47.0000	200.0000	inf
-10.0000	-47.0000	200.0000	inf
-9.0000	-47.0000	200.0000	inf
-8.0000	-47.0000	200.0000	inf
-7.0000	-47.0000	200.0000	inf
-6.0000	-47.0000	200.0000	inf
-5.0000	-47.0000	200.0000	inf
-4.0000	-47.0000	200.0000	inf
-3.0000	-47.0000	200.0000	inf
-2.0000	-47.0000	200.0000	inf
-1.0000	-47.0000	200.0000	inf
0.0000	-47.0000	200.0000	inf
1.0000	-47.0000	200.0000	inf
2.0000	-47.0000	200.0000	inf
3.0000	-47.0000	200.0000	inf
4.0000	-47.0000	200.0000	inf
5.0000	-47.0000	200.0000	inf
6.0000	-47.0000	200.0000	inf
7.0000	-47.0000	200.0000	inf
8.0000	-47.0000	200.0000	inf
9.0000	-47.0000	200.0000	inf
10.0000	-47.0000	200.0000	inf
11.0000	-47.0000	200.0000	inf
12.0000	-47.0000	200.0000	inf
13.0000	-47.0000	200.0000	inf
-16.0000	-46.0000	200.0000	inf
-15.0000	-46.0000	200.0000	inf
-14.0000	-46.0000	200.0000	inf
-13.0000	-46.0000	200.0000	inf
-12.0000	-46.0000	200.0000	inf
-11.0000	-46.0000	200.0000	inf
-10.0000	-46.0000	200.0000	inf
-9.0000	-46.0000	200.0000	inf
-8.0000	-46.0000	200.0000	inf
-7.0000	-46.0000	200.0000	inf
-6.0000	-46.0000	200.0000	inf
-5.0000	-46.0000	200.0000	inf
-4.0000	-46.0000	200.0000	inf
-3.0000	-46.0000	200.0000	inf
-2.0000	-46.0000	200.0000	inf
-1.0000	-46.0000	200.0000	inf
0.0000	-46.0000	200.0000	inf
1.0000	-46.0000	200.0000	inf
2.0000	-46.0000	200.0000	inf
3.0000	-46.0000	200.0000	inf
4.0000	-46.0000	200.0000	inf
5.0000	-46.0000	200.0000	inf
6.0000	-46.0000	200.0000	inf
7.0000	-46.0000	200.0000	inf
